id,delay,expectation,congruency,trial_num,stim_color,distractor_color,block,targetTimeMs,famLoop.thisRepN,famLoop.thisTrialN,famLoop.thisN,famLoop.thisIndex,trialss.thisRepN,trialss.thisTrialN,trialss.thisN,trialss.thisIndex,isTrial,handMove.started,audioCue2Start.started,handOri,handMove.ended,audioCue2End.started,target_color,expected_target_onset,expected_target_onset_in_frames,fixationPoint.started,fixationPoint.stopped,audCueStart.started,placeholder.started,audCueStart.stopped,target.started,target.stopped,audCueEnd.started,audCueEnd.stopped,responsePointer.started,responseStarted,rtUntillMotionTreshold,cueForRep.started,space2pass.started,responsePointer.stopped,rTAfterMotionTreshold,rtDurationBtwRespMotion,perceivedTime,resp_x_coord,resp_y_coord,feedbackPointer.stopped,actualTime_x_coord,actualTime_y_coord,space2pass.keys,space2pass.rt,expected_delay,expected_delays_frame,expected_distractor,expected_distractor_frame,expBlockFiles,distractor.started,distractor.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,300,0.5,none,,green,red,,448.600381002048,,,,,0,439,439,169,trial,,,,,,green,0.44860038100204797,0.45,2.30830110000079,0.9979506999998193,1e-05,1e-05,,0.4496533999999883,0.48289780000050087,1.9995253000006414,,2.30830110000079,2.30830110000079,0.0,2.30830110000079,2.507957000000715,2.9496374000000287,0.6413362999992387,0.6413362999992387,0.76515,0.09943685314367914,-0.10938053845804704,,,,None,,0.3,0.3,0.7819303810020479,0.7833333333333333,trial_list_0.5_green.csv,0.7828892000006817,0.8165646000006745,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,233,0.5,none,,green,red,,906.0656965713644,,,,,0,440,440,475,trial,,,,,,green,0.9060656965713644,0.9083333333333333,2.3082414000000426,0.9971686999997473,2e-05,2e-05,,0.9078289999997651,0.9412499999998545,1.999569700000393,,2.3082414000000426,2.3082414000000426,0.0,2.3082414000000426,2.5080534999997326,3.691985499999646,1.3837440999996033,1.3837440999996033,0.86896,0.05915033477501602,-0.13547334738793992,,,,None,,0.233,0.23333333333333334,1.1723956965713642,1.1833333333333333,trial_list_0.5_green.csv,1.183051500000147,1.2162163000002693,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,-233,0.5,none,,red,green,,800.2475708031768,,,,,0,441,441,30,trial,,,,,,red,0.8002475708031768,0.8083333333333333,2.308624900000723,0.9965964999992138,2e-05,2e-05,,0.8085836999998719,0.8417507000003752,2.000346499999978,,2.308624900000723,3.0002368000004935,0.6916118999997707,2.308624900000723,2.5085788000005778,3.5250114999998914,1.2163865999991685,0.5247746999993979,1.29059,-0.1169705259087083,-0.09038631547491094,,,,None,,-0.233,-0.23333333333333334,0.5339175708031768,0.5333333333333333,trial_list_0.5_green.csv,0.5334628000000521,0.5668441000007078,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,-100,0.5,none,,red,green,,1561.47604919352,,,,,0,442,442,292,trial,,,,,,red,1.56147604919352,1.575,2.3084171000000424,0.9971021999999721,2e-05,2e-05,0.03339,1.5750853999998071,1.608419700000013,2.00012869999955,2.0334837999998854,2.3084171000000424,2.3084171000000424,0.0,2.3084171000000424,2.5083346000001256,2.9831402999998318,0.6747231999997894,0.6747231999997894,1.67781,-0.12535408533544046,0.07834630333465029,,,,None,,-0.1,-0.1,1.4281460491935203,1.4333333333333333,trial_list_0.5_green.csv,1.4333213999998407,1.4665226999995866,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,33,0.5,none,,red,green,,620.8749207023308,,,,,0,443,443,62,trial,,,,,,red,0.6208749207023307,0.625,2.3083162999992055,0.9986172999997507,2e-05,2e-05,,0.6250656999991406,0.6585003000000142,2.000629399999525,,2.3083162999992055,2.3083162999992055,0.0,2.3083162999992055,2.5084368999996514,2.825031699999272,0.5167154000000664,0.5167154000000664,0.31677,0.1240019215632135,0.08046933207825557,,,,None,,0.033,0.03333333333333333,0.6872049207023309,0.6916666666666667,trial_list_0.5_green.csv,0.691590699999324,0.7252733999994234,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,233,0.5,none,,red,green,,356.66781378967664,,,,,0,444,444,450,trial,,,,,,red,0.35666781378967666,0.35833333333333334,2.3083865999997215,0.9970403999996051,1e-05,1e-05,0.03327,0.3580335999995441,0.39158039999983885,1.9999261999992086,2.032896699999583,2.3083865999997215,2.424665699999423,0.11627909999970143,2.3083865999997215,2.5079149999992296,3.257989699999598,0.9496030999998766,0.8333240000001751,0.29912,0.11935138921927173,0.08721832289100627,,,,None,,0.233,0.23333333333333334,0.6229978137896767,0.625,trial_list_0.5_green.csv,0.6249767999997857,0.6581480999993801,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,233,0.5,none,,green,red,,1521.5622348894444,,,,,0,445,445,375,trial,,,,,,green,1.5215622348894444,1.5333333333333332,2.308486300000368,0.9971003000000564,1e-05,1e-05,0.03335,1.5334330000005139,1.5666697000006025,2.000133200000164,2.0336433000002216,2.308486300000368,2.408294400000159,0.09980809999979101,2.308486300000368,2.508580400000028,3.050403600000209,0.7419172999998409,0.6421092000000499,1.71852,-0.11433829758067127,0.09369388273971674,,,,None,,0.233,0.23333333333333334,1.7878922348894444,1.8,trial_list_0.5_green.csv,1.8003802000002906,1.8338335000007646,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,-233,0.5,none,,green,red,,1779.7705011926073,,,,,0,446,446,405,trial,,,,,,green,1.7797705011926073,1.7916666666666667,2.3081959000001007,0.9975832999998602,4e-05,4e-05,0.0334,1.791699299999891,1.8249771000000692,1.999979600000188,2.0332585000005565,2.3081959000001007,2.3081959000001007,0.0,2.3081959000001007,2.5084480000004987,3.2584904000004826,0.950294500000382,0.950294500000382,1.37168,-0.13597445858244986,-0.057989107336633025,,,,None,,-0.233,-0.23333333333333334,1.5134405011926073,1.525,trial_list_0.5_green.csv,1.5247583999998824,1.5581554000000324,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,-167,0.5,none,,red,green,,999.415276991584,,,,,0,447,447,248,trial,,,,,,red,0.9994152769915841,1.0083333333333333,2.3083919999999125,0.9973689000007653,3e-05,3e-05,,1.0087920000005397,1.0418642000004184,2.000466000000415,,2.3083919999999125,2.3083919999999125,0.0,2.3083919999999125,2.508886500000699,2.8336205000005066,0.5252285000005941,0.5252285000005941,0.54245,0.1465111356879085,-0.019653932836182848,,,,None,,-0.167,-0.16666666666666666,0.799085276991584,0.8,trial_list_0.5_green.csv,0.8003616000005422,0.8340484000000288,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,-233,0.5,none,,green,red,,1207.4927138728103,,,,,0,448,448,433,trial,,,,,,green,1.2074927138728104,1.2166666666666666,2.3080933000001096,0.997458099999676,1e-05,1e-05,0.03329,1.2162442999997438,1.2496400999998514,1.9997027999997954,2.0332675999998173,2.3080933000001096,2.3080933000001096,0.0,2.3080933000001096,2.507952199999636,2.991263099999742,0.6831697999996322,0.6831697999996322,1.34972,-0.13165239582457486,-0.06722675531467652,,,,None,,-0.233,-0.23333333333333334,0.9411627138728103,0.95,trial_list_0.5_green.csv,0.9499566999993476,0.9833579999994981,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,233,0.5,none,,green,red,,702.5918427618411,,,,,0,449,449,81,trial,,,,,,green,0.7025918427618412,0.7083333333333334,2.3079618000001574,0.9987846000003628,2e-05,2e-05,0.0332,0.7082543000005899,0.7414275000000998,1.9995779999999286,2.0331857000001037,2.3079618000001574,2.3967428000005384,0.08878100000038103,2.3079618000001574,2.5094373000001724,2.9082978000005824,0.600336000000425,0.511555000000044,1.01939,-0.008996918760285345,-0.14754946766867968,,,,None,,0.233,0.23333333333333334,0.9689218427618411,0.975,trial_list_0.5_green.csv,0.9747981999998956,1.008266700000604,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,-100,0.5,none,,red,green,,581.3539796878179,0,0,0,0,0,450,450,42,fam,0.5319927999998981,0.5319927999998981,269.99999999999955,2.540390699999989,2.540390699999989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,-100,0.5,none,,red,green,,581.3539796878179,1,0,1,0,0,450,450,42,fam,0.4986196999998356,0.4986196999998356,269.99999999999955,2.50693610000053,2.50693610000053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,-100,0.5,none,,red,green,,581.3539796878179,2,0,2,0,0,450,450,42,fam,0.4984565000004295,0.4984565000004295,269.99999999999955,2.506948199999897,2.506948199999897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,-100,0.5,none,,red,green,,581.3539796878179,3,0,3,0,0,450,450,42,fam,0.4985850000002756,0.4985850000002756,269.99999999999955,2.507016300000032,2.507016300000032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,-100,0.5,none,,red,green,,581.3539796878179,,,,,0,450,450,42,trial,,,,,,red,0.5813539796878179,0.5833333333333334,2.308173899999929,0.9985053999998854,2e-05,2e-05,0.03338,0.5833945999993375,0.6167338999994172,1.9999471999999514,2.0335473999994065,2.308173899999929,2.308173899999929,0.0,2.308173899999929,2.508555200000046,3.058206699999573,0.7500327999996443,0.7500327999996443,0.29517,0.11825880758807587,0.0886941056910569,,,,None,,-0.1,-0.1,0.4480239796878179,0.45,trial_list_0.5_green.csv,0.4499577999995381,0.4832126999999673,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,33,0.5,none,,red,green,,1152.335724329608,,,,,0,451,451,182,trial,,,,,,red,1.152335724329608,1.1583333333333332,2.308265200000278,0.9911658999999418,7e-05,7e-05,0.0327,1.157832199999575,1.1912118000000191,1.9993617000000086,2.0331121999997777,2.308265200000278,3.4161886000001687,1.1079233999998905,2.308265200000278,2.5081096000003527,3.924664799999846,1.6163995999995677,0.5084761999996772,1.34033,-0.12961348740987358,-0.07107836406347905,,,,None,,0.033,0.03333333333333333,1.218665724329608,1.225,trial_list_0.5_green.csv,1.2244356999999582,1.257886899999903,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,167,0.5,none,,green,red,,1366.824716006345,,,,,0,452,452,127,trial,,,,,,green,1.366824716006345,1.375,2.3079173999994964,0.9970661999996082,6e-05,6e-05,,1.3745693000000756,1.407811899999615,1.9995240999996895,,2.3079173999994964,2.3079173999994964,0.0,2.3079173999994964,2.507826500000192,2.7745856999999887,0.4666683000004923,0.4666683000004923,0.35638,0.13302998951967132,0.064457829973449,,,,None,,0.167,0.16666666666666666,1.5671547160063448,1.575,trial_list_0.5_green.csv,1.5745410999998057,1.6077377999999953,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,-167,0.5,none,,green,red,,660.1472771532713,,,,,0,453,453,353,trial,,,,,,green,0.6601472771532713,0.6666666666666666,2.3084994999999253,0.9961764999998195,1e-05,1e-05,0.03356,0.6666326000004119,0.7000430000007327,2.0001941999998962,2.0331928000005064,2.3084994999999253,2.3084994999999253,0.0,2.3084994999999253,2.5084710999999515,3.1584632000003694,0.8499637000004441,0.8499637000004441,0.45402,0.1462841403938952,0.02127769314820294,,,,None,,-0.167,-0.16666666666666666,0.45981727715327125,0.4666666666666667,trial_list_0.5_green.csv,0.46655790000022535,0.499970800000483,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,-233,0.5,none,,green,red,,1020.7156997519464,,,,,0,454,454,221,trial,,,,,,green,1.0207156997519464,1.025,2.3081551000004765,0.9977058000004035,2e-05,2e-05,0.03286,1.0247294000000693,1.0582469000000856,1.9996233000001666,2.0330964000004315,2.3081551000004765,2.3081551000004765,0.0,2.3081551000004765,2.5078950000006444,2.8916985000005297,0.5835434000000532,0.5835434000000532,0.8398,0.07129476819959794,-0.12949457897477995,,,,None,,-0.233,-0.23333333333333334,0.7543856997519464,0.7583333333333333,trial_list_0.5_green.csv,0.7583228000003146,0.7911540000004607,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,-167,0.5,none,,green,red,,1211.2045708089868,,,,,0,455,455,245,trial,,,,,,green,1.2112045708089867,1.2166666666666666,2.3084398000000874,0.9969756000000416,2e-05,2e-05,0.03369,1.2168048000003182,1.2503610000003391,2.0004212000003463,2.033439800000451,2.3084398000000874,2.550716600000669,0.24227680000058172,2.3084398000000874,2.5084200999999666,3.24173780000001,0.9332979999999225,0.6910211999993408,1.15615,-0.06964089831820008,-0.13039146919152356,,,,None,,-0.167,-0.16666666666666666,1.0108745708089868,1.0166666666666666,trial_list_0.5_green.csv,1.0167139000004681,1.0502660000001924,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,-167,0.5,none,,red,green,,1527.0870666595947,,,,,0,456,456,490,trial,,,,,,red,1.5270870666595948,1.5333333333333332,2.308188699999846,0.9970846999995047,1e-05,1e-05,0.03298,1.5330785999994987,1.5666842999999062,1.9996317999994062,2.032913799999733,2.308188699999846,2.308188699999846,0.0,2.308188699999846,2.5081559999998717,3.158440100000007,0.8502514000001611,0.8502514000001611,1.79353,-0.08930093984893384,0.11780123980072121,,,,None,,-0.167,-0.16666666666666666,1.3267570666595947,1.3333333333333333,trial_list_0.5_green.csv,1.3330048999996507,1.3664589999998498,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,-33,0.5,none,,red,green,,319.1433035638956,,,,,0,457,457,260,trial,,,,,,red,0.3191433035638956,0.325,2.3086051999998745,0.9984029999995983,2e-05,2e-05,0.03317,0.32477660000040487,0.35814209999989544,1.9998805000004722,2.033493599999929,2.3086051999998745,2.3086051999998745,0.0,2.3086051999998745,2.508315500000208,3.0247101000004477,0.7161049000005733,0.7161049000005733,0.08039,0.03693784571498128,0.14313415214555247,,,,None,,-0.033,-0.03333333333333333,0.2528133035638956,0.2583333333333333,trial_list_0.5_green.csv,0.25831790000029287,0.29164510000009614,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,-167,0.5,none,,green,red,,1140.3539400584095,,,,,0,458,458,447,trial,,,,,,green,1.1403539400584095,1.15,2.308220499999152,0.9975902999995014,1e-05,1e-05,,1.1497047999991992,1.1831573999998,1.9996956999993927,,2.308220499999152,2.308220499999152,0.0,2.308220499999152,2.508210999999392,2.9581248999993477,0.6499044000001959,0.6499044000001959,1.0129,-0.005987926314778272,-0.14770218243119737,,,,None,,-0.167,-0.16666666666666666,0.9400239400584095,0.95,trial_list_0.5_green.csv,0.949775299999601,0.98312469999928,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,100,0.5,none,,red,green,,1454.4719991204704,,,,,0,459,459,348,trial,,,,,,red,1.4544719991204704,1.4666666666666666,2.3085747999994055,0.9979122000004281,2e-05,2e-05,0.03332,1.4667042999999467,1.4999871999998504,2.0001475999997638,2.033357700000124,2.3085747999994055,2.450147599999582,0.14157280000017636,2.3085747999994055,2.508444000000054,2.9917595999995683,0.6831848000001628,0.5416119999999864,1.55367,-0.14572754504219118,0.02480468851781978,,,,None,,0.1,0.1,1.5878019991204704,1.6,trial_list_0.5_green.csv,1.600001799999518,1.63330009999936,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,167,0.5,none,,red,green,,944.735981744755,,,,,0,460,460,106,trial,,,,,,red,0.944735981744755,0.95,2.308435900000404,0.9976729999998497,1e-05,1e-05,,0.9499227000005703,0.9832608000006076,2.0000841000000946,,2.308435900000404,2.308435900000404,0.0,2.308435900000404,2.508252900000116,2.9667745000006107,0.6583386000002065,0.6583386000002065,1.22215,-0.09499319980351714,-0.11326112284265503,,,,None,,0.167,0.16666666666666666,1.145065981744755,1.15,trial_list_0.5_green.csv,1.1498464000005697,1.1832770000000892,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,33,0.5,none,,green,red,,823.3332566219631,,,,,0,461,461,441,trial,,,,,,green,0.8233332566219631,0.825,2.3084071999992375,0.9986251999998785,5e-05,5e-05,0.03344,0.8251049999998941,0.8582829999995738,2.0003882999999405,2.033611399999245,2.3084071999992375,2.3084071999992375,0.0,2.3084071999992375,2.508543599999939,3.3085989999999583,1.0001918000007208,1.0001918000007208,1.30147,-0.11999160335944362,-0.08633542192935575,,,,None,,0.033,0.03333333333333333,0.8896632566219631,0.8916666666666666,trial_list_0.5_green.csv,0.8917355999992651,0.9250428999994256,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,100,0.5,none,,red,green,,384.5801525964873,,,,,0,462,462,212,trial,,,,,,red,0.3845801525964873,0.3833333333333333,2.3083512000002884,0.9971261000000595,2e-05,2e-05,0.0333,0.3832854000002044,0.416979600000559,1.999781399999847,2.0332727000004525,2.3083512000002884,2.47497470000053,0.16662350000024162,2.3083512000002884,2.508464300000014,2.9832901999998285,0.6749389999995401,0.5083154999992985,0.27603,0.11271677640525131,0.0956384769499102,,,,None,,0.1,0.1,0.5179101525964873,0.525,trial_list_0.5_green.csv,0.5252439000005324,0.5586010000006354,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,-100,0.5,none,,green,red,,384.71678603085934,,,,,0,463,463,465,trial,,,,,,green,0.38471678603085935,0.3833333333333333,2.3082461000003605,0.9985143000003518,1e-05,1e-05,0.03361,0.38321840000025986,0.4168024999999034,2.0001123000001826,2.033441700000367,2.3082461000003605,2.3254729000000225,0.017226799999662035,2.3082461000003605,2.5082987000005232,3.2669944999997824,0.958748399999422,0.9415215999997599,0.21915,0.0939218200967672,0.11415113519453243,,,,None,,-0.1,-0.1,0.25138678603085934,0.25,trial_list_0.5_green.csv,0.2499074000006658,0.2832583999997951,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,233,0.5,none,,red,green,,494.8447293686378,,,,,0,464,464,38,trial,,,,,,red,0.49484472936863777,0.5,2.3079374999997526,0.9975232000006145,1e-05,1e-05,0.03343,0.4998943999999028,0.5330918999998175,1.9998161000003165,2.033186800000294,2.3079374999997526,2.3079374999997526,0.0,2.3079374999997526,2.5083607999995365,2.8750583999999435,0.5671209000001909,0.5671209000001909,0.28522,0.11543076785931652,0.0923446142874532,,,,None,,0.233,0.23333333333333334,0.7611747293686378,0.7666666666666666,trial_list_0.5_green.csv,0.7664314000003287,0.8000909000002139,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,33,0.5,none,,red,green,,716.9321019478185,,,,,0,465,465,266,trial,,,,,,red,0.7169321019478185,0.725,2.3088458000001992,0.99773069999992,1e-05,1e-05,,0.7245442000003095,0.7578376000001299,1.9995495000002848,,2.3088458000001992,2.5415069000000585,0.2326610999998593,2.3088458000001992,2.5082015999996656,3.0664833000000726,0.7576374999998734,0.5249764000000141,0.22025,0.09431403988157933,0.11382728951225092,,,,None,,0.033,0.03333333333333333,0.7832621019478185,0.7916666666666666,trial_list_0.5_green.csv,0.7915586999997686,0.8249875999999858,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
,167,0.5,none,,green,red,,392.14409369123655,,,,,0,466,466,117,trial,,,,,,green,0.39214409369123654,0.39166666666666666,2.3086028999996415,0.9972515999997995,1e-05,1e-05,0.03331,0.3919906999999512,0.4250566999999137,2.000099699999737,2.033368200000041,2.3086028999996415,2.3086028999996415,0.0,2.3086028999996415,2.5088408999999956,3.5000153999999384,1.1914125000002969,1.1914125000002969,0.3056,0.12110173757333882,0.08477121630133719,,,,None,,0.167,0.16666666666666666,0.5924740936912366,0.6,trial_list_0.5_green.csv,0.5999717000004239,0.6335860999997749,p3_base_01,001,2023-05-02_11h29.43.266,expectation_shapes_perceived_time,2022.2.4,120.74174066081534,
